LOCAL DO TIROTEIO,DATA DO TIROTEIO,HORÁRIO DO TIROTEIO,MORTES?,CIVIS MORTOS,POLICIAIS MORTOS,FERIDOS?,CIVIS FERIDOS,POLICIAIS FERIDOS,OPERAÇÃO POLICIAL?,LATITUDE,LONGITUDE,INDEX
R. Nova - Rocinha,2016/07/30,13:49:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9895038605,-43.2488250732,971
Estrada Do Taquaral próximo ao 180 - Senador Camará| Rio de Janeiro - RJ| Brasil,2016/07/31,03:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8712406158,-43.4879493713,973
R. Frei Henrique| 180 - Piedade,2016/07/31,04:57:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8850345612,-43.3041229248,975
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/31,11:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556,976
Tv. Dr. Beltrão| 673 - Santa Rosa
Niterói,2016/07/31,05:58:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9054851532,-43.0885543823,977
Rua Castelnuovo - Tijuca| Rio de Janeiro - RJ| Brasil,2016/06/28,09:35:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9424381256,-43.2427825928,978
R. Castelnuovo| 407 - Tijuca,2016/06/24,13:32:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9435558319,-43.2412986755,979
Rua Sete de Setembro - Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/31,17:02:00,Não Sabe,0,1,Não Sabe,0,2,Sim,-22.8620567322,-43.2758522034,980
R. Eurico Sales| 501 - Porto Novo - São Gonçalo,2016/07/31,18:37:34,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8276367188,-43.0699081421,981
Rua Cândido Benício - Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/31,15:45:00,Não,0,0,Não Sabe,0,0,Não,-22.9021511078,-43.3552398682,982
R. Parobi| 331-339 - Colégio,2016/07/31,22:10:17,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8437366486,-43.3390617371,983
R. Lucio Bitencourt| 2 - Jardim Catarina - São Gonçalo,2016/07/31,23:03:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8074874878,-43.0046195984,984
Rua Dois - Conjunto Otacilio Camara| Rio de Janeiro - RJ| Brasil,2016/07/31,23:11:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9329967499,-43.6531982422,985
Rua Visconde de Abaeté - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/31,23:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9149837494,-43.2441062927,986
Avenida Antares - Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/07/31,23:30:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9217586517,-43.6634178162,987
Estrada Marechal Miguel Salazar Mendes de Moraes - Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/31,23:58:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9458312988,-43.3628883362,989
Rua Itapeva - Guaxindiba| São Gonçalo - RJ| Brasil,2016/07/29,19:40:00,Não,0,0,Não,0,0,Não,-22.8006114960,-42.9498939514,990
Avenida Brás de Pina - Vila da Penha| Rio de Janeiro - RJ| Brasil,2016/07/30,09:42:00,Não,0,0,Sim,1,1,Não,-22.8407840729,-43.3039512634,991
Rua Moraes Pinheiro - Anchieta| Rio de Janeiro - RJ| Brasil,2016/07/29,09:45:00,Não,0,0,Sim,1,0,Não,-22.8322772980,-43.3904457092,992
Maricá - RJ| Brasil,2016/07/30,09:49:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9160995483,-42.8191909790,993
Túnel Antônio Rebouças - Maracanã| Rio de Janeiro - RJ| Brasil,2016/07/30,22:30:00,Não,0,0,Não,0,0,Não,-22.9468822479,-43.2031593323,994
Avenida Brás de Pina - Vila da Penha| Rio de Janeiro - RJ| Brasil,2016/07/30,12:00:00,Não,0,0,Sim,1,1,Não,-22.8407840729,-43.3039512634,995
Av. Benjamin Pinto Dias| 1290 - Belford Roxo,2016/08/01,12:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7643337250,-43.4011726379,996
Estrada da Alvorada - Complexo do Alemao| Rio de Janeiro - RJ| Brasil,2016/08/01,12:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8623561859,-43.2794761658,998
Madureira,2016/08/01,15:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8673439026,-43.3253669739,1000
Avenida João Ribeiro - Pilares| Rio de Janeiro - RJ| Brasil,2016/08/01,20:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8714942932,-43.2990798950,1001
R. Quiririm| 365 - Vila Valqueire,2016/08/01,21:45:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8816013336,-43.3591041565,1002
Maré| Rio de Janeiro - RJ| Brasil,2016/08/01,22:08:20,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8574962616,-43.2430152893,1003
Rua do Cruzeiro - Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/01,23:19:00,Não,0,0,Não,0,0,Não Sabe,-22.8618087769,-43.2779273987,1004
Morro dos Prazeres - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/08/02,00:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9347229004,-43.2047233582,1007
Rua Sete de Setembro - Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/02,07:37:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8620567322,-43.2758522034,1008
R. Juscelino Kubitscheck| 68 - Lages
Paracambi,2016/07/20,22:50:00,Sim,1,0,Não Sabe,0,0,Não,-22.6284503937,-43.6997566223,1010
R. Calmom - Curicica| Rio de Janeiro - RJ| Brasil,2016/08/01,14:47:00,Sim,1,0,Não,0,0,Não,-22.9465675354,-43.3857040405,1011
Morro do Sao Jose - Praça Seca| Rio de Janeiro - RJ| Brasil,2016/08/02,07:00:00,Não,0,0,Sim,1,0,Não,-22.9069442749,-43.3408317566,1012
Arboretto Residencial - Avenida Dom Hélder Câmara - Del Castilho| Rio de Janeiro - RJ| Brasil,2016/08/02,17:06:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8782997131,-43.2653732300,1017
Av. Domicio da Gama| 834 - Jardim Catarina - São Gonçalo,2016/08/02,17:30:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8076553345,-43.0045356750,1018
Avenida Ministro Edgard Romero - Madureira| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/02,21:02:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8664989471,-43.3344993591,1019
Rua Central| 1 - Pitangueiras,2016/08/02,23:28:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8158779144,-43.1839866638,1020
R. Srg. Névio dos Santos| 892 - Penha,2016/08/02,23:47:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8479785919,-43.2875061035,1021
R. Dr. Mauriti Santos| 600 - São João de Meriti,2016/08/03,19:34:09,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7893600464,-43.3868980408,1022
Rua Ângelo Neves - Moneró| Rio de Janeiro - RJ| Brasil,2016/08/03,02:43:00,Não Sabe,0,0,Não Sabe,1,2,Sim,-22.7965164185,-43.1962814331,1023
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/08/02,02:44:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984,1024
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/03,06:38:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8593330383,-43.2754745483,1026
Bangu| Rio de Janeiro - RJ| Brasil,2016/08/03,09:22:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8742256165,-43.4685440063,1027
Rua do Desenhista - Bangu| Rio de Janeiro - RJ| Brasil,2016/08/03,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8700351715,-43.4775199890,1028
R. do Desenhista| 561 - Bangu,2016/08/03,10:11:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8685836792,-43.4775390625,1029
Vila kennedy| Bangu rj,2016/08/03,12:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8742256165,-43.4685440063,1031
Gávea| Rio de Janeiro - RJ| Brasil,2016/08/03,12:41:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9760036469,-43.2285156250,1032
Estrada Mirandela - Centro| Nilópolis - RJ| Brasil,2016/08/02,17:49:00,Não,0,0,Sim,0,1,Não,-22.8120536804,-43.4246826172,1046
Mangueira| Rio de Janeiro - RJ| Brasil,2016/08/03,17:53:00,Não,0,0,Não,0,0,Não,-22.9052505493,-43.2340126038,1047
Rua André Rocha - Curicica| Rio de Janeiro - RJ| Brasil,2016/08/03,03:30:00,Não,0,0,Sim,4,0,Não,-22.9456539154,-43.3889122009,1048
Bangu| Rio de Janeiro - RJ| Brasil,2016/08/03,18:02:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8742256165,-43.4685440063,1049
Maricá - RJ| Brasil,2016/08/02,13:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,Polícia,-22.9160995483,-42.8191909790,1050
Honório Gurgel| Rio de Janeiro - RJ| Brasil,2016/08/03,18:12:00,Não,0,0,Não,0,0,Não,-22.8453350067,-43.3558273315,1051
Cubango| Niterói - RJ| Brasil,2016/08/03,12:12:00,Sim,1,0,Sim,1,0,Não,-22.8893604279,-43.0956764221,1052
Maré| Rio de Janeiro - RJ| Brasil,2016/08/01,23:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8574962616,-43.2430152893,1053
Complexo do Alemao| Rio de Janeiro - RJ| Brasil,2016/08/02,07:00:00,Não,0,0,Sim,1,0,Não,-22.8593330383,-43.2754745483,1054
Rua do Areal - Complexo do Alemao| Rio de Janeiro - RJ| Brasil,2016/08/03,07:00:00,Sim,2,0,Sim,0,1,Sim,-22.8592109680,-43.2742805481,1055
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/08/04,07:36:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984,1056
R. Javata| 2067-2069 - Costa Barros| Rio de Janeiro - RJ| 21650-190| Brasil,2016/08/04,07:28:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8248367310,-43.3747978210,1057
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/08/04,09:00:00,Não,0,0,Não,0,0,Não Sabe,-22.9481697083,-43.3626708984,1059
Linha Vermelha - Maré| Rio de Janeiro - RJ| Brasil,2016/08/03,13:10:00,Não,0,0,Não,0,0,Não Sabe,-22.8577537537,-43.2379264832,1060
Manguinhos| Rio de Janeiro - RJ| Brasil,2016/08/04,09:00:00,Não,0,0,Sim,1,0,Não,-22.8830375671,-43.2457504272,1061
Rua Iguacu próximo ao 360 - Engenheiro Leal| Rio de Janeiro - RJ| Brasil,2016/08/04,15:00:05,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8748073578,-43.3253631592,1063
Avenida das Américas - Barra da Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/04,14:00:00,Sim,1,0,Não,0,0,Não,-23.0076332092,-43.4377937317,1064
Rua Santo Onófre - Fonseca| Niterói - RJ| Brasil,2016/08/04,11:00:00,Sim,1,0,Não,0,0,Não,-22.8763523102,-43.0802993774,1065
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/04,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483,1066
R. Carlos de Souza Fernandes| 274 - Olinda - Nilópolis,2016/08/04,16:30:00,Não,0,0,Não,0,0,Não,-22.8182659149,-43.4056739807,1067
Rua General Roca - Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/04,22:50:56,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9262733459,-43.2312583923,1069
Rua Dr. Renato Rocco| 158 - Tijuca,2016/08/04,22:50:52,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9274940491,-43.2294960022,1070
Morro do Salgueiro,2016/08/04,23:05:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,40.2714538574,-8.7690286636,1071
Rua dos Abacateiros| Itaguaí - RJ| Brasil,2016/08/04,23:39:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8765697479,-43.7931098938,1072
Rua Leopoldo Bulhões - Benfica| Rio de Janeiro - RJ| Brasil,2016/08/05,09:01:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8810920715,-43.2500343323,1075
Jacarezinho| Rio de Janeiro - RJ| Brasil,2016/08/05,09:29:19,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8875579834,-43.2581939697,1076
Estrada da Covanca - Tanque| Rio de Janeiro - RJ| Brasil,2016/08/05,10:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9148578644,-43.3481979370,1077
Morro dos Macacos - Sampaio| Rio de Janeiro - RJ| Brasil,2016/08/02,10:00:00,Não,0,0,Sim,0,1,Não,-22.9099998474,-43.2574996948,1078
Via Binário do Porto - Centro| Rio de Janeiro - RJ| Brasil,2016/08/05,08:15:00,Sim,1,0,Não,0,0,Não,-22.8983802795,-43.2057876587,1079
Manguinhos| Rio de Janeiro - RJ| Brasil,2016/08/05,08:30:00,Não Sabe,0,0,Sim,0,1,Sim,-22.8830375671,-43.2457504272,1080
Manguinhos| Rio de Janeiro - RJ| Brasil,2016/08/05,08:30:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8830375671,-43.2457504272,1081
Manguinhos| Rio de Janeiro - RJ| Brasil,2016/08/05,08:30:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8830375671,-43.2457504272,1082
Madureira| Rio de Janeiro - RJ| Brasil,2016/08/04,09:00:00,Não,0,0,Não Sabe,0,0,Sim,Polícia,-22.8725337982,-43.3363647461,1083
Rua Manuel Luiz - Valverde| Nova Iguaçu - RJ| Brasil,2016/08/05,19:15:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7699813843,-43.5299911499,1084
Rua Barão de Itapagipe - Rio Comprido| Rio de Janeiro - RJ| Brasil,2016/08/05,20:15:43,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9221668243,-43.2155342102,1085
São Francisco Xavier| Rio de Janeiro - RJ| Brasil,2016/08/06,01:40:35,Não Sabe,1,0,Não Sabe,0,0,Não Sabe,-22.9043750763,-43.2436866760,1086
Rua São Francisco Xavier - Maracanã| Rio de Janeiro - RJ| Brasil,2016/08/05,21:00:00,Sim,1,0,Não Sabe,0,0,Não,-22.9137611389,-43.2340965271,1087
Avenida Olegário Maciel - Barra da Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/06,20:50:00,Não Sabe,0,1,Não Sabe,0,0,Não Sabe,-23.0118389130,-43.3050270081,1092
Rua Ponto Chique - Cordovil| Rio de Janeiro - RJ| Brasil,2016/08/07,01:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8192386627,-43.2924842834,1097
Rua Agariba - Engenho Novo| Rio de Janeiro - RJ 20715-140| Brasil,2016/08/07,04:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9120235443,-43.2653846741,1099
Parque Florestal da Tijuca,2016/08/07,10:21:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9046478271,-43.3149223328,1101
Morro dos Cabritos - Lagoa| Rio de Janeiro - RJ| Brasil,2016/08/07,23:03:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9686107635,-43.1977767944,1102
Rua I - Bangu| Rio de Janeiro - RJ| Brasil,2016/08/07,12:20:00,Sim,1,0,Sim,1,0,Não,-22.8479461670,-43.4689559937,1104
Adrianópolis| Nova Iguaçu - RJ| Brasil,2016/08/07,10:30:00,Sim,0,1,Não,0,0,Não,-22.6571388245,-43.4789237976,1105
Rua Alfredo Guimarães - Rocha Miranda| Rio de Janeiro - RJ| Brasil,2016/08/07,10:30:00,Sim,1,0,Não,0,0,Não,-22.8546504974,-43.3483428955,1106
Queimados - RJ| Brasil,2016/08/07,13:34:00,Sim,1,0,Não,0,0,Não,-22.7106685638,-43.5522270203,1107
Del Castilho| Rio de Janeiro - RJ| Brasil,2016/08/07,10:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8803653717,-43.2690048218,1108
Travessa da Brandura - Vila da Penha| Rio de Janeiro - RJ| Brasil,2016/08/05,13:38:00,Sim,0,1,Não,0,0,Não,-22.8380050659,-43.3091239929,1109
Deodoro| Rio de Janeiro - RJ| Brasil,2016/08/06,09:30:00,Não,0,0,Não,0,0,Não,-22.8564834595,-43.3849830627,1110
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/08/08,11:45:00,Não,0,0,Não,0,0,Não Sabe,-22.8969192505,-43.3516807556,1111
Acari| Rio de Janeiro - RJ| Brasil,2016/08/06,13:46:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8255310059,-43.3444595337,1112
Rua Uruguai - Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/04,22:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9299983978,-43.2427139282,1115
Rua Araújo Pena - Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/08,21:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9226779938,-43.2195358276,1116
Morro do Salgueiro,2016/08/08,21:29:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,40.2714538574,-8.7690286636,1117
R. Euclídes da Rocha| 424 - Copacabana| Rio de Janeiro - RJ| Brasil,2016/08/09,13:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9640388489,-43.1949234009,1120
Estrada Adhemar Bebiano - Engenho da Rainha| Rio de Janeiro - RJ| Brasil,2016/08/09,13:15:00,Não,0,0,Sim,0,1,Não,-22.8708286285,-43.2836151123,1122
Ladeira dos Tabajaras - Botafogo| Rio de Janeiro - RJ| Brasil,2016/08/09,12:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9620361328,-43.1904754639,1123
Jardim Gramacho| Duque de Caxias - RJ| Brasil,2016/08/08,10:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.7538814545,-43.2763252258,1124
Estrada da Covanca - Tanque| Rio de Janeiro - RJ| Brasil,2016/08/08,06:00:00,Não,0,0,Sim,0,1,Sim,Polícia,-22.9148578644,-43.3481979370,1125
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/09,09:30:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8593330383,-43.2754745483,1126
Rua Barão de Itapagipe - Rio Comprido| Rio de Janeiro - RJ| Brasil,2016/08/09,23:21:47,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9221668243,-43.2155342102,1127
Rua Souto - Cascadura| Rio de Janeiro - RJ| Brasil,2016/08/09,23:43:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8882484436,-43.3276596069,1128
Piam| Belford Roxo - RJ| Brasil,2016/08/09,13:00:00,Sim,0,1,Não,0,0,Não,-22.7474956512,-43.3975028992,1129
Curicica| Rio de Janeiro - RJ| Brasil,2016/08/09,19:45:00,Não,0,0,Sim,2,0,Não,-22.9500617981,-43.3832893372,1130
Mangueira| Rio de Janeiro - RJ| Brasil,2016/08/10,10:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9052505493,-43.2340126038,1131
Estrada do Camboatá - Guadalupe| Rio de Janeiro - RJ| Brasil,2016/08/07,10:15:00,Sim,1,0,Não,0,0,Não,-22.8340682983,-43.3795166016,1132
Deodoro| Rio de Janeiro - RJ| Brasil,2016/08/10,10:00:00,Não,0,0,Não,0,0,Não,-22.8564834595,-43.3849830627,1133
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/10,07:00:00,Não,0,0,Sim,1,0,Não,-22.8593330383,-43.2754745483,1134
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/10,07:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8593330383,-43.2754745483,1135
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/10,07:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8593330383,-43.2754745483,1136
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/10,07:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8593330383,-43.2754745483,1137
Rua Conde de Bonfim| 1326-1328 - Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/11,08:45:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9458827972,-43.2559280396,1138
Maré| Rio de Janeiro - RJ| Brasil,2016/08/10,17:00:00,Sim,0,1,Sim,0,2,Não,-22.8574962616,-43.2430152893,1139
R. Palma| 15a - Quintino Bocaiuva| Rio de Janeiro - RJ| 20740-470| Brasil,2016/08/11,17:43:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8966312408,-43.3192024231,1142
Realengo| Rio de Janeiro - RJ| Brasil,2016/08/10,10:00:00,Não,0,0,Não,0,0,Sim,Polícia,-22.8763103485,-43.4302940369,1143
Rio Comprido| Rio de Janeiro - RJ| Brasil,2016/08/10,14:00:00,Não,0,0,Não,0,0,Não,-22.9252338409,-43.2053413391,1144
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/11,10:00:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483,1145
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/11,11:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483,1146
Penha| Rio de Janeiro - RJ| Brasil,2016/08/11,10:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523,1147
Parque Araruama| São João de Meriti - RJ| Brasil,2016/08/12,00:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7852497101,-43.3318786621,1148
Rua Agariba - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/08/12,03:49:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9120235443,-43.2653846741,1149
Del Castilho| Rio de Janeiro - RJ| Brasil,2016/08/11,20:20:00,Sim,3,0,Sim,2,0,Não,-22.8803653717,-43.2690048218,1150
Morro do Dezoito - Quintino Bocaiuva| Rio de Janeiro - RJ| Brasil,2016/08/11,18:00:00,Não,0,0,Sim,1,1,Não,-22.8988895416,-43.3219451904,1151
Maré| Rio de Janeiro - RJ| Brasil,2016/08/11,22:00:00,Sim,1,0,Sim,3,0,Sim,-22.8574962616,-43.2430152893,1152
Rua Antônio Austregésilo - Inhauma| Rio de Janeiro - RJ| Brasil,2016/08/12,09:08:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8665447235,-43.2757682800,1153
Copacabana| Rio de Janeiro| Brasilien,2016/08/12,16:29:00,Não Sabe,0,3,Não Sabe,0,0,Não Sabe,-22.9697780609,-43.1868591309,1154
Rua Iguaçu - Madureira| Rio de Janeiro - RJ| Brasil,2016/08/12,12:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8749294281,-43.3279762268,1155
Morro do Dende| Ilha do Governador - Jardim Carioca| Rio de Janeiro - RJ| Brasil,2016/08/12,11:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8016662598,-43.1902770996,1156
Morro da Serrinha - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/08/12,14:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8641662598,-43.3238906860,1157
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/12,08:00:00,Não,0,0,Sim,0,1,Não,-22.8593330383,-43.2754745483,1158
Vila Ideal| Duque de Caxias - RJ| Brasil,2016/08/12,12:00:00,Não,0,0,Sim,0,1,Não,-22.7941246033,-43.3143730164,1159
Éden| São João de Meriti - RJ| Brasil,2016/08/12,10:00:00,Não,0,0,Sim,1,0,Não,-22.7910499573,-43.3994293213,1160
Engenheiro Pedreira| Japeri - RJ| Brasil,2016/08/12,18:32:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6782531738,-43.6063308716,1161
Rua Dos Araujos - Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/12,23:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9263916016,-43.2266998291,1162
Rua da Mangueira| 11 - Vila Paraiso| Itaguaí - RJ| Brasil,2016/08/13,02:58:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8760242462,-43.7896003723,1163
Av. Brasil| 49000 - Vasco da Gama| Rio de Janeiro - RJ| Brasil,2016/08/13,09:01:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8767032623,-43.2416648865,1164
Via Binário do Porto| 330 - Santo Cristo,2016/08/13,06:45:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8964500427,-43.2033424377,1165
Rua Dom Hélder de Barros Câmara - Leme| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/12,15:30:04,Não,0,0,Não Sabe,0,0,Não Sabe,-22.9603042603,-43.1678695679,1168
R. Joaquim Murtinho| 530 - Santa Teresa| Rio de Janeiro - RJ| 20241-320| Brasil,2016/08/13,18:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9161453247,-43.1830902100,1169
Vigário Geral| Rio de Janeiro - RJ| Brasil,2016/08/13,20:50:39,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8094558716,-43.3089523315,1170
Rua Lyrio Mauricio da Fonseca| 48 - Cordovil| Rio de Janeiro - RJ| 21241-366| Brasil,2016/08/13,21:00:00,Não,0,0,Não,0,0,Não,-22.8141155243,-43.2988929749,1171
Jacarezinho| Rio de Janeiro - RJ| Brasil,2016/08/13,21:13:09,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8875579834,-43.2581939697,1172
Rua Humaitá - Humaitá| Rio de Janeiro - RJ| Brasil,2016/08/14,03:40:11,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9572505951,-43.1990051270,1173
R. Ft.ᶜᵃ Graça| 58 - Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/12,09:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9306545258,-43.2275962830,1174
Ladeira Ary Barroso| 22 - Leme| Rio de Janeiro - RJ| 22010-060| Brasil,2016/08/12,16:00:00,Não Sabe,0,0,Não Sabe,0,1,Sim,-22.9607143402,-43.1695404053,1175
Rua Grajaú - Grajau| Rio de Janeiro - RJ| Brasil,2016/08/14,19:08:47,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9238529205,-43.2626075745,1176
R. Nádia Maria de Menezes - Jardim Santo Antonio| São João de Meriti - RJ| 25580-110| Brasil,2016/08/15,01:17:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7865447998,-43.3485565186,1177
R. Alberto de Campos| 111-117 - Ipanema| Rio de Janeiro - RJ| 22411-030| Brazil,2016/08/15,11:02:44,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9812679291,-43.2019042969,1179
