LOCAL DO TIROTEIO,DATA DO TIROTEIO,HORÁRIO DO TIROTEIO,MORTES?,CIVIS MORTOS,POLICIAIS MORTOS,FERIDOS?,CIVIS FERIDOS,POLICIAIS FERIDOS,OPERAÇÃO POLICIAL?
Av. Chrisóstomo Pimentel de Oliveira| 2431 - Pavuna| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,00:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Min. Moreira de Abreu| 492-500 - Olaria,2016/07/20,22:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Morro da Coroa - Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,07:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Ocidental - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/07/21,07:41:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Escragnole Dória| 258-386 - Santa Teresa,2016/07/21,07:48:20,Não Sabe,0,0,Não Sabe,0,0,Sim
Morro do Amor - Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/21,08:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua da Cidade de Deus - Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/21,09:55:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua dos Araújos - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/21,10:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Lima Drumond - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/07/20,09:35:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/21,11:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Modestino Kanto - Jardim Sulacap| Rio de Janeiro - RJ| Brasil,2016/07/21,10:36:00,Não,0,0,Não Sabe,0,0,Não
R. dos Teceloes| 246 - Bangu,2016/07/21,14:22:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Siqueira Campos próximo ao 253 - Copacabana| Rio de Janeiro - RJ| Brasil,2016/07/21,16:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Copacabana| Rio de Janeiro - RJ| Brasil,2016/07/21,16:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Vitória Régia - Lagoa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,16:26:16,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Vila Miséria - Copacabana,2016/07/21,16:22:18,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estr. do Camboatá| 3212 - Costa Barros,2016/07/21,17:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Valparaíso - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/21,18:59:00,Não Sabe,0,0,Não Sabe,0,0,Não
Rua São Carlos - Estácio| Rio de Janeiro - RJ| Brasil,2016/07/21,20:55:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estr. do Camboatá| 3016 - Guadalupe| Rio de Janeiro - RJ| Brasil,2016/07/21,22:40:00,Não Sabe,0,0,Não Sabe,0,0,Sim
Av. Chrisóstomo Pimentel de Oliveira| 2431 - Pavuna| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,00:15:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Beco Felipao| 255-309 - Copacabana,2016/07/22,15:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/22,06:04:00,Não Sabe,0,0,Não Sabe,0,0,Sim
Jacarepagua,2016/07/22,06:59:16,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Dezoito| Itaguaí - RJ| Brasil,2016/07/22,02:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/22,06:09:00,Não Sabe,0,0,Não Sabe,0,0,Sim
Rua Engenheiro Gama Lôbo - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/22,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Gen. Roca| 30-38 - Tijuca,2016/07/20,21:30:10,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua da Capela - Estácio| Rio de Janeiro - RJ| Brasil,2016/07/22,03:11:00,Sim,1,0,Não Sabe,0,0,Sim
Rua Barão - Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/22,17:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim
R. Píres| 10 - Barreto| Niterói - RJ| Brasil,2016/07/22,21:16:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Oliveira Botelho| 785| São Gonçalo - RJ| Brasil,2016/07/22,21:17:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estrada Francisco da Cruz Nunes - Largo da Batalha| Niterói - RJ| Brasil,2016/07/22,22:01:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estrada Francisco da Cruz Nunes| 79A - Itaipu - Niterói,2016/07/22,22:30:47,Não Sabe,0,0,Não Sabe,0,0,Sim
Av. Domício da Gama| 834-884 - Jardim Catarina - São Gonçalo,2016/07/22,23:36:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Av. Camões| 793 - Penha Circular,2016/07/23,00:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Visconde de Santa Isabel - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/23,01:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Sousa Franco - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/23,01:44:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Avenida Coronel Phidias Távora - Pavuna| Rio de Janeiro - RJ| Brasil,2016/07/23,08:28:00,Não Sabe,0,0,Não Sabe,0,0,Sim
R. Domicília César| 274 - Eng. Belford - São João de Meriti,2016/07/22,14:00:00,Não,0,0,Não,0,0,Sim
Morro da mangueira,2016/07/23,12:22:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Paula e Silva - São Cristóvão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,13:53:15,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Cel. Sebastião Dantas| 43 - Santa Rosa - Niterói,2016/07/23,14:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Dr. Mario Vianna| 754 - Santa Rosa| Niterói - RJ| Brasil,2016/07/23,14:39:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Comunidade Souza Soares Santa Rosa Niterói,2016/07/23,15:16:00,Não Sabe,0,0,Não Sabe,0,0,Sim
Rua Caiçara - Irajá| Rio de Janeiro - RJ| Brasil,2016/07/23,16:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Lima Drumond - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/07/23,16:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Tv. Gérson Machado| 1-137 - Váz Lobo,2016/07/23,16:29:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Pio XII| 42 - Jardim Nova Marilia
Magé,2016/07/22,17:00:00,Não Sabe,0,0,Sim,0,0,Não
Rua Doná Francisca - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/23,19:03:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Cabuçu - Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/23,19:48:00,Não Sabe,0,0,Não Sabe,0,0,Sim
Rua Expedicionário José Amaro - Vila São Luiz| Duque de Caxias - RJ| Brasil,2016/07/23,07:00:12,Sim,0,0,Não,0,0,Não
R. Lima Drumond| 257-299 - Váz Lobo,2016/07/23,20:18:33,Não Sabe,0,0,Não Sabe,0,0,Sim
Morro da Baiana - Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/23,21:35:37,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Av. Sr. do Bonfim| 594-658 - Cidade Sr. do Bonfim| Japeri - RJ| Brasil,2016/07/23,23:38:44,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/23,23:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Cinco| Japeri - RJ| Brasil,2016/07/24,00:45:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Joaquim Távora - Icaraí| Niterói - RJ| Brasil,2016/07/24,00:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Monte Córdova| 498-568 - Jardim Transmontano - Japeri,2016/07/24,00:50:19,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Av. Antares - Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/07/24,00:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Jangadeiros| 39 - Ipanema,2016/07/24,03:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Khartum| 41-95 - Bangu| Rio de Janeiro - RJ| 21852-570| Brasil,2016/07/24,07:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Santo Amaro - Glória| Rio de Janeiro - RJ| Brasil,2016/07/24,08:00:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Avenida Dom Hélder Câmara| 1285 - Benfica| Rio de Janeiro - RJ| Brasil,2016/07/24,09:08:29,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Visconde de Itauna|1330 - Gradim - São Gonçalo,2016/07/23,15:20:00,Sim,1,0,Sim,1,0,Não
Av. Hermínio Aurélio Sampaio| 431-499 - Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/07/24,12:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Quatorze| 1-29 - Praia Brava (Mambucaba)
Angra dos Reis,2016/07/24,12:50:54,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Av. Nelson de Oliveira e Silva - Vila Progresso| Niterói - State of Rio de Janeiro| Brazil,2016/07/24,11:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua dos Araújos - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/24,20:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Hadock Lobo - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/24,20:23:45,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estrada José Rucas| 1040 - Penha,2016/07/24,22:39:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Senador Camará| Rio de Janeiro - RJ 21833-180| Brasil,2016/07/24,03:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Márcio Vieira de Oliveira| 1881 - Inconfidencia
Nova Iguaçu,2016/07/20,16:30:00,Não,0,0,Sim,1,2,Não
Rua das Laranjeiras - Laranjeiras| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/24,22:46:00,Não Sabe,0,0,Não Sabe,2,0,Não Sabe
Rua Aratangi - Coelho Neto| Rio de Janeiro - RJ| Brasil,2016/07/24,22:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Bartira - Colégio| Rio de Janeiro - RJ| Brasil,2016/07/24,23:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estrada Francisco Antônio Russo - Engenheiro Pedreira| Japeri - RJ| Brasil,2016/07/23,23:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua da Praça - Parque Analandia| São João de Meriti - RJ| Brasil,2016/07/20,05:15:00,Não,0,0,Não,0,0,Sim
Rua Taquarichim - Rocha Miranda| Rio de Janeiro - RJ| Brasil,2016/07/24,22:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Conrado Barbosa de Souza| 22 - Fonseca| Niterói - RJ| Brasil,2016/07/24,23:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Ver. Maurício de Souza| 1-341 - Engenhoca
Niterói,2016/07/24,23:36:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Doutor Mario Vianna - Santa Rosa| Niterói - State of Rio de Janeiro| Brazil,2016/07/23,14:40:00,Sim,1,0,Não Sabe,0,0,Sim
R. Prof. Clemente Ferreira| 1520 - Bangu| Rio de Janeiro - RJ 21715-417| Brasil,2016/07/25,00:10:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Artur Neiva| 174-186 - Jardim Sulacap,2016/07/25,01:06:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Atalaia| Niterói - RJ| Brasil,2016/07/25,10:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Manuel Luiz - Valverde| Nova Iguaçu - RJ| Brasil,2016/07/25,02:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/25,12:56:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/25,13:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua da Grota - Jardim São João| Japeri - RJ| Brasil,2016/07/23,01:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Av. Domício da Gama| 834-884 - Jardim Catarina - São Gonçalo,2016/07/25,20:54:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Solimões - Piedade| Rio de Janeiro - RJ| Brasil,2016/07/25,21:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Caminho do Onófrio| 175-211 - Mutondo
São Gonçalo,2016/07/24,18:16:00,Não Sabe,0,0,Sim,2,0,Não Sabe
Rua Grajaú - Grajau| Rio de Janeiro - RJ| Brasil,2016/07/25,22:19:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Barão do Bom Retiro - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/25,22:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estrada dos Três Rios - Freguesia (Jacarepaguá)| Rio de Janeiro - RJ| Brasil,2016/07/25,22:50:46,Não Sabe,0,0,Não Sabe,0,0,Não
Barreto| Niterói - RJ| Brasil,2016/07/25,23:56:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Pres. Craveiro Lopes| 452 - Barreto| Niterói - RJ| 24110-340| Brasil,2016/07/26,00:05:16,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. do Rumo| 628-966 - Barreto
Niterói,2016/07/26,00:05:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Laercio Xavier de Mendonca 758 - Jardim Nova República - São Gonçalo,2016/07/26,00:31:04,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Venda Velha| São João de Meriti - RJ| Brasil,2016/07/25,21:10:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Morro Azul - Jardim Olavo Bilac - São João de Meriti,2016/07/26,03:09:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Vista Alegre| Barra Mansa - RJ| Brasil,2016/06/25,21:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Teixeira Ribeiro - Maré| Rio de Janeiro - RJ| Brasil,2016/07/26,07:00:34,Não Sabe,0,0,Não Sabe,0,0,Sim
Rua Teixeira Ribeiro - Ramos| Rio de Janeiro - RJ| Brasil,2016/07/26,12:01:00,Não Sabe,0,0,Sim,0,0,Sim
R. da Proclamação| 132 - Bonsucesso,2016/07/26,11:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Alabama| 58-282 - Bonsucesso,2016/07/26,13:54:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Sapiatuba| angra dos reis,2016/07/26,17:45:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Dr. Mario Vianna| 845 - Santa Rosa,2016/07/26,19:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Duque de Caxias - State of Rio de Janeiro| Brazil,2016/07/19,14:57:00,Sim,2,0,Não Sabe,0,0,Não
R. União| 2125-2175 - Guadalupe,2016/07/19,20:17:00,Não,0,0,Sim,1,0,Sim
Morro da Coroa - Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:19:00,Não,0,0,Sim,1,1,Sim
R. União| 2066 - Guadalupe,2016/07/21,20:26:00,Não,0,0,Sim,2,0,Sim
Duque de Caxias - State of Rio de Janeiro| Brazil,2016/07/20,20:28:00,Não,0,0,Sim,2,0,Sim
Rua São Carlos - Estácio| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:34:00,Sim,1,0,Não,0,0,Sim
Rua Bangu| 77 - Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:39:00,Não,0,0,Sim,1,0,Sim
Avenida Monsenhor Félix - Irajá| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:41:00,Não,0,0,Não,0,0,Não Sabe
Rua Renato Vasconcelos - Cosmos| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:43:00,Sim,1,1,Sim,1,0,Não
Rosa dos Ventos| Nova Iguaçu - State of Rio de Janeiro| Brazil,2016/07/23,20:44:00,Sim,0,1,Não,0,0,Não
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:44:00,Não,0,0,Não,0,0,Não
São João de Meriti - State of Rio de Janeiro| Brazil,2016/07/23,20:45:00,Não,0,0,Sim,1,0,Sim
São Gonçalo - State of Rio de Janeiro| Brazil,2016/07/23,20:46:00,Não,0,0,Sim,3,0,Sim
Ladeira Ary Barroso - Leme| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:51:00,Não,0,0,Não,0,0,Sim,Polícia
Parada de Lucas,2016/07/26,16:00:00,Não,0,0,Não,0,0,Não
Via Binário do Porto - Santo Cristo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:52:00,Sim,1,0,Não,0,0,Não
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:53:00,Não,0,0,Sim,0,1,Sim
Rua Marechal Marciano próximo ao 381 - Realengo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/24,20:55:00,Sim,0,1,Sim,0,1,Não
Santa Cruz| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/25,20:55:00,Não,0,0,Sim,1,0,Sim
Avenida dos Democráticos - Manguinhos| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/25,20:57:00,Não,0,0,Sim,0,1,Sim
R. do Rodeio| 2-136 - Costa Barros,2016/07/19,08:00:00,Não,0,0,Sim,1,0,Sim,Polícia
Vaz Lobo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,21:00:00,Não,0,0,Não,0,0,Sim,Polícia
Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,21:00:00,Não,0,0,Sim,1,0,Sim,Polícia
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/20,21:01:00,Não,0,0,Não,0,0,Não Sabe,Imprensa
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,17:07:00,Não,0,0,Não,0,0,Não Sabe,Imprensa
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:08:00,Não,0,0,Não,0,0,Não Sabe,Imprensa
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,21:08:00,Não,0,0,Não,0,0,Não Sabe,Imprensa
Rua dos Artistas - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/26,19:08:00,Não,0,0,Não,0,0,Não
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/26,21:57:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/20,22:47:00,Não,0,0,Não,0,0,Sim,Imprensa
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,22:48:00,Não,0,0,Não,0,0,Não Sabe,Imprensa
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,22:49:00,Não,0,0,Não,0,0,Não Sabe
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/26,22:50:00,Não,0,0,Não,0,0,Sim,Imprensa
R. Dr. Siqueira - Vila Esperanca| Magé - RJ| Brasil,2016/07/27,01:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Travessa Pracinha Sebastião Garcia| 2-106 - Pitangueiras,2016/07/27,06:17:25,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. Nove| 1288-1478 - Jardim da Prata| Magé - RJ| 25900-000| Brasil,2016/07/25,22:30:00,Não,0,0,Não Sabe,0,0,Não Sabe
Estrada Do Galeao próximo ao 420
Cacuia,2016/07/27,06:00:17,Não,0,0,Não,0,0,Sim
Av. Automóvel Clube| 462-608 - Jardim Barro Branco - Duque de Caxias,2016/07/27,04:35:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Joaquim de Queiroz - Ramos| Rio de Janeiro - RJ| Brasil,2016/07/27,11:00:00,Não,0,0,Sim,0,1,Sim,Imprensa
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/27,09:00:00,Não,0,0,Sim,1,0,Sim,Imprensa
Colubandê| São Gonçalo - RJ| Brasil,2016/07/26,23:30:00,Não,0,0,Não,0,0,Não,Polícia
Estrada da Covanca - Tanque| Rio de Janeiro - RJ| Brasil,2016/07/27,15:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Avenida Deputado José da Costa Franca - Vilar dos Teles| São João de Meriti - RJ| Brasil,2016/07/25,19:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Estr. Itacolomi - Meier,2016/07/27,17:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Petrocochino - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/27,19:37:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Av. Santa Catarina - Jardim Catarina - São Gonçalo,2016/07/27,14:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim
Rua das Laranjeiras| 2 - Vila Margarida Itaguaí,2016/07/27,21:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. da Luz| 2 - Cidade de Deus,2016/07/27,21:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/27,22:15:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Brás de Pina| Rio de Janeiro - RJ| Brasil,2016/07/27,22:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Edgard Werneck| 1268 - Pechincha,2016/07/27,22:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Sousa Franco| 790 - Vila Isabel| Rio de Janeiro - RJ| 20551-120| Brasil,2016/07/27,23:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/28,10:16:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/28,09:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,Imprensa
Rua Pereira Nunes - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/26,18:03:00,Não,0,0,Sim,1,0,Não,Imprensa
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/27,22:16:00,Não,0,0,Sim,0,1,Não,Imprensa
Rua Edgard Werneck| 1288 - Pechincha,2016/07/28,13:18:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/28,09:25:00,Não,0,0,Não Sabe,0,0,Não,Imprensa
R. Min. Otávio Kelly| 293 - Icaraí| Niterói - RJ| 24220-300| Brasil,2016/07/28,19:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Miriambi| São Gonçalo - RJ| Brasil,2016/07/28,21:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Pedro Lima - São Roque| Queimados - RJ| Brasil,2016/07/28,23:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/29,08:13:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Morro do Borel - Andarai| Rio de Janeiro - RJ| Brasil,2016/07/29,08:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/29,09:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/29,07:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,Imprensa
Maré| Rio de Janeiro - RJ| Brasil,2016/07/29,06:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,Imprensa
Rua São Miguel - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/29,08:38:28,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Morro do Juramento - Vicente de Carvalho| Rio de Janeiro - RJ| Brasil,2016/07/28,11:51:00,Sim,1,0,Não,0,0,Sim,Imprensa
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/29,12:06:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Avenida Londres| 616 - Bonsucesso| Rio de Janeiro - RJ| Brasil,2016/07/29,13:08:30,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Santa Luíza - Maracanã| Rio de Janeiro - RJ| Brasil,2016/07/28,21:00:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Rua Joaquim Rodrigues - Parada de Lucas| Rio de Janeiro - RJ| Brasil,2016/07/26,23:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Meier| Rio de Janeiro - RJ| Brasil,2016/07/29,13:35:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
R. C| 592-608 - Vila Ibirapitanga Itaguaí,2016/07/29,14:09:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Av. Brasil - Irajá| Rio de Janeiro - RJ| Brasil,2016/07/28,21:23:00,Não,0,0,Sim,1,0,Não,Imprensa
Gradim| São Gonçalo - RJ| Brasil,2016/07/29,08:01:00,Não,0,0,Sim,1,0,Não,Imprensa
Rua Saint Roman - Copacabana| Rio de Janeiro - RJ| Brasil,2016/07/28,22:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Arroio Pavuna - Jacarepagua| Rio de Janeiro - RJ| Brasil,2016/07/29,09:10:00,Não,0,0,Não Sabe,0,0,Sim,Imprensa
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/28,19:17:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,Imprensa
R. Conselheiro Otaviano| 71-85 - Vila Isabel,2016/07/29,16:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Túnel Noel Rosa - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/29,16:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe
Morro dos Macacos - Sampaio| Rio de Janeiro - RJ| Brasil,2016/07/29,16:11:00,Não Sabe,0,2,Não Sabe,0,0,Não Sabe
